EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
36660,2457415.5,78032,2132.56804,-4396.86066,-5444.43162,7.02788,1.34785,1.93679,7380.16783,0.02871,0.89825,6.25542,0.03234,5.04805,4.99322,0,154,-80.5,-48.2,-156.5,1,0,1
36680,2457415.5,78052,2272.6826,-4369.01171,-5404.58909,6.98309,1.43697,2.04736,7380.29973,0.0287,0.89826,6.25539,0.03157,5.06872,5.01427,0,156.2,-81,-47.8,-155,1,0,1
36700,2457415.5,78072,2411.87222,-4339.38468,-5362.54156,6.93538,1.52566,2.15728,7380.43951,0.02869,0.89827,6.25536,0.03077,5.08942,5.03538,0,158.6,-81.5,-47.3,-153.5,1,0,1
36720,2457415.5,78092,2550.07859,-4307.98865,-5318.30246,6.88477,1.61387,2.26651,7380.587,0.02868,0.89828,6.25533,0.02994,5.11015,5.05655,0,161.2,-82,-46.9,-152,1,0,1
36740,2457415.5,78112,2687.24361,-4274.83343,-5271.88619,6.83125,1.70157,2.37499,7380.74198,0.02868,0.89828,6.25531,0.02908,5.13091,5.07776,0,164.2,-82.4,-46.4,-150.5,1,0,1
36760,2457415.5,78132,2823.30942,-4239.92965,-5223.30815,6.77485,1.78872,2.48268,7380.90425,0.02867,0.89829,6.25528,0.02819,5.1517,5.09903,0,167.5,-82.8,-45.8,-149.1,1,0,1
36780,2457415.5,78152,2958.21846,-4203.28869,-5172.58466,6.71558,1.87528,2.58953,7381.07358,0.02867,0.8983,6.25525,0.02728,5.17252,5.12034,0,171.1,-83.2,-45.3,-147.7,1,0,1
36800,2457415.5,78172,3091.91342,-4164.9227,-5119.73304,6.65345,1.96121,2.69548,7381.24975,0.02867,0.89831,6.25523,0.02635,5.19335,5.14169,0,175.3,-83.6,-44.7,-146.4,1,0,1
36820,2457415.5,78192,3224.33737,-4124.84462,-5064.77157,6.58848,2.04648,2.8005,7381.43251,0.02867,0.89832,6.2552,0.0254,5.2142,5.16308,0,179.8,-83.9,-44.2,-145,1,0,1
36840,2457415.5,78212,3355.43368,-4083.06816,-5007.71948,6.52069,2.13104,2.90454,7381.62159,0.02867,0.89833,6.25518,0.02444,5.23506,5.1845,0,184.9,-84.2,-43.6,-143.7,1,0,1
36860,2457415.5,78232,3485.14617,-4039.6078,-4948.59698,6.4501,2.21486,3.00754,7381.81674,0.02867,0.89834,6.25516,0.02347,5.25593,5.20595,0,190.4,-84.5,-43,-142.4,1,0,1
36880,2457415.5,78252,3613.41901,-3994.47879,-4887.42523,6.37673,2.2979,3.10945,7382.01764,0.02868,0.89835,6.25513,0.0225,5.27681,5.22743,0,196.5,-84.7,-42.3,-141.2,1,0,1
36900,2457415.5,78272,3740.19685,-3947.69713,-4824.22632,6.3006,2.38012,3.21024,7382.224,0.02868,0.89836,6.25511,0.02152,5.29769,5.24893,0,202.8,-84.8,-41.7,-139.9,1,0,1
36920,2457415.5,78292,3865.4248,-3899.27963,-4759.02333,6.22174,2.46148,3.30986,7382.43549,0.02869,0.89838,6.25509,0.02055,5.31857,5.27045,0,209.5,-84.9,-41,-138.7,1,0,1
36940,2457415.5,78312,3989.04849,-3849.24382,-4691.84026,6.14018,2.54195,3.40824,7382.65178,0.0287,0.89839,6.25506,0.01958,5.33944,5.29198,0,216.2,-84.9,-40.3,-137.5,1,0,1
36960,2457415.5,78332,4111.01403,-3797.60801,-4622.70204,6.05593,2.62148,3.50536,7382.87251,0.02871,0.8984,6.25504,0.01862,5.36031,5.31352,0,222.8,-84.8,-39.7,-136.4,1,0,1
36980,2457415.5,78352,4231.26815,-3744.39126,-4551.63455,5.96904,2.70003,3.60116,7383.09732,0.02873,0.89841,6.25502,0.01768,5.38116,5.33507,0,229.2,-84.7,-39,-135.2,1,0,1
37000,2457415.5,78372,4349.75813,-3689.61338,-4478.66459,5.87952,2.77758,3.6956,7383.32582,0.02874,0.89842,6.255,0.01675,5.40199,5.35662,0,235.3,-84.5,-38.2,-134.1,1,0,1
37020,2457415.5,78392,4466.43187,-3633.29491,-4403.81988,5.78742,2.85409,3.78863,7383.55765,0.02876,0.89843,6.25498,0.01585,5.42281,5.37817,0,240.8,-84.2,-37.5,-133,1,0,1
37040,2457415.5,78412,4581.23792,-3575.45716,-4327.12904,5.69276,2.92951,3.88021,7383.79239,0.02878,0.89845,6.25496,0.01497,5.44359,5.39971,0,245.9,-83.9,-36.8,-132,1,0,1
37060,2457415.5,78432,4694.12553,-3516.12215,-4248.6216,5.59558,3.00381,3.97028,7384.02967,0.0288,0.89846,6.25495,0.01412,5.46436,5.42125,0,250.5,-83.6,-36,-130.9,1,0,1
37080,2457415.5,78452,4805.0446,-3455.31264,-4168.32799,5.49592,3.07695,4.05882,7384.26905,0.02882,0.89847,6.25493,0.0133,5.48509,5.44277,0,254.7,-83.2,-35.2,-129.9,1,0,1
37100,2457415.5,78472,4913.94583,-3393.05209,-4086.2795,5.3938,3.1489,4.14576,7384.51014,0.02884,0.89848,6.25491,0.01251,5.50578,5.46427,0,258.4,-82.8,-34.5,-128.9,1,0,1
37120,2457415.5,78492,5020.78062,-3329.3647,-4002.5083,5.28928,3.21963,4.23108,7384.75251,0.02886,0.8985,6.25489,0.01176,5.52644,5.48575,0,261.7,-82.4,-33.7,-127.9,1,0,1
37140,2457415.5,78512,5125.50121,-3264.27535,-3917.04744,5.18239,3.28909,4.31472,7384.99574,0.02889,0.89851,6.25488,0.01105,5.54706,5.50721,0,264.6,-81.9,-32.9,-126.9,1,0,1
37160,2457415.5,78532,5228.06063,-3197.80962,-3829.93078,5.07317,3.35726,4.39665,7385.2394,0.02891,0.89852,6.25486,0.01039,5.56764,5.52865,0,267.3,-81.5,-32.1,-126,1,0,1
37180,2457415.5,78552,5328.41276,-3129.99379,-3741.19304,4.96167,3.4241,4.47682,7385.48306,0.02894,0.89853,6.25485,0.00977,5.58817,5.55005,0,269.7,-81,-31.3,-125,1,0,1
37200,2457415.5,78572,5426.51238,-3060.85479,-3650.86976,4.84792,3.48957,4.5552,7385.72626,0.02897,0.89855,6.25484,0.0092,5.60865,5.57142,0,271.8,-80.5,-30.4,-124.1,1,0,1
37220,2457415.5,78592,5522.31514,-2990.42025,-3558.99729,4.73199,3.55365,4.63174,7385.96857,0.029,0.89856,6.25482,0.00869,5.62908,5.59276,0,273.8,-80,-29.6,-123.2,1,0,1
37240,2457415.5,78612,5615.77763,-2918.71842,-3465.61275,4.61391,3.61629,4.7064,7386.20953,0.02903,0.89857,6.25481,0.00822,5.64946,5.61406,0,275.5,-79.4,-28.8,-122.3,1,0,1
37260,2457415.5,78632,5706.85741,-2845.77821,-3370.75406,4.49373,3.67748,4.77915,7386.44868,0.02906,0.89858,6.2548,0.00781,5.66978,5.63531,0,277.2,-78.9,-27.9,-121.4,1,0,1
37280,2457415.5,78652,5795.51302,-2771.62917,-3274.45991,4.3715,3.73717,4.84994,7386.68557,0.02909,0.8986,6.25479,0.00746,5.69005,5.65653,0,278.6,-78.4,-27.1,-120.6,1,0,1
37300,2457415.5,78672,5881.704,-2696.30145,-3176.76971,4.24727,3.79534,4.91875,7386.91972,0.02912,0.89861,6.25478,0.00716,5.71027,5.67771,0,280,-77.8,-26.2,-119.7,1,0,1
37320,2457415.5,78692,5965.39093,-2619.82582,-3077.7236,4.1211,3.85196,4.98552,7387.15066,0.02915,0.89862,6.25477,0.00692,5.73042,5.69884,0,281.2,-77.3,-25.3,-118.9,1,0,1
37340,2457415.5,78712,6046.53544,-2542.23364,-2977.36246,3.99304,3.90699,5.05024,7387.37794,0.02918,0.89863,6.25476,0.00675,5.75052,5.71992,0,282.4,-76.7,-24.5,-118.1,1,0,1
37360,2457415.5,78732,6125.10027,-2463.55685,-2875.72784,3.86314,3.96042,5.11287,7387.60109,0.02921,0.89864,6.25475,0.00663,5.77055,5.74096,0,283.5,-76.2,-23.6,-117.3,1,0,1
37380,2457415.5,78752,6201.04926,-2383.82794,-2772.86196,3.73146,4.0122,5.17336,7387.81964,0.02925,0.89865,6.25474,0.00657,5.79053,5.76194,0,284.5,-75.6,-22.7,-116.5,1,0,1
37400,2457415.5,78772,6274.34737,-2303.07998,-2668.80769,3.59806,4.06232,5.2317,7388.03315,0.02928,0.89866,6.25473,0.00658,5.81044,5.78289,0,285.4,-75.1,-21.8,-115.7,1,0,1
37420,2457415.5,78792,6344.96074,-2221.34654,-2563.60856,3.463,4.11074,5.28785,7388.24118,0.02931,0.89867,6.25473,0.00664,5.8303,5.80378,0,286.3,-74.5,-20.9,-114.9,1,0,1
37440,2457415.5,78812,6412.85666,-2138.66174,-2457.30868,3.32633,4.15745,5.34177,7388.44329,0.02934,0.89868,6.25472,0.00676,5.85009,5.82462,0,287.1,-73.9,-20,-114.1,1,0,1
37460,2457415.5,78832,6478.00364,-2055.06018,-2349.95278,3.18812,4.20241,5.39344,7388.63907,0.02937,0.89869,6.25471,0.00695,5.86983,5.84541,0,287.9,-73.3,-19.1,-113.4,1,0,1
37480,2457415.5,78852,6540.37143,-1970.57696,-2241.58614,3.04842,4.24561,5.44284,7388.82811,0.0294,0.8987,6.25471,0.00719,5.88951,5.86616,0,288.6,-72.8,-18.2,-112.6,1,0,1
37500,2457415.5,78872,6599.93098,-1885.24763,-2132.25458,2.9073,4.28702,5.48993,7389.01004,0.02943,0.89871,6.2547,0.00749,5.90913,5.88686,0,289.3,-72.2,-17.3,-111.9,1,0,1
37520,2457415.5,78892,6656.65453,-1799.10821,-2022.00446,2.76483,4.32662,5.53469,7389.18447,0.02946,0.89872,6.2547,0.00785,5.9287,5.90752,0,289.9,-71.6,-16.3,-111.1,1,0,1
37540,2457415.5,78912,6710.51561,-1712.19514,-1910.88265,2.62107,4.36438,5.5771,7389.35105,0.02949,0.89873,6.2547,0.00826,5.94821,5.92812,0,290.6,-71,-15.4,-110.4,1,0,1
37560,2457415.5,78932,6761.48903,-1624.54529,-1798.93646,2.47608,4.40029,5.61712,7389.50947,0.02951,0.89874,6.25469,0.00872,5.96767,5.94869,0,291.1,-70.4,-14.5,-109.7,1,0,1
37580,2457415.5,78952,6809.55092,-1536.1959,-1686.21368,2.32993,4.43433,5.65475,7389.6594,0.02954,0.89874,6.25469,0.00923,5.98708,5.96921,0,291.7,-69.8,-13.6,-109,1,0,1
37600,2457415.5,78972,6854.67876,-1447.18461,-1572.76252,2.18268,4.46648,5.68996,7389.80056,0.02956,0.89875,6.25469,0.00979,6.00645,5.9897,0,292.2,-69.3,-12.6,-108.3,1,0,1
37620,2457415.5,78992,6896.85136,-1357.5494,-1458.63158,2.03441,4.49672,5.72273,7389.93268,0.02959,0.89876,6.25468,0.01039,6.02577,6.01015,0,292.7,-68.7,-11.7,-107.6,1,0,1
37640,2457415.5,79012,6936.0489,-1267.32859,-1343.86986,1.88519,4.52504,5.75304,7390.05551,0.02961,0.89876,6.25468,0.01104,6.04505,6.03056,0,293.2,-68.1,-10.8,-106.9,1,0,1
37660,2457415.5,79032,6972.25295,-1176.56082,-1228.52668,1.73507,4.55141,5.78087,7390.16884,0.02963,0.89877,6.25468,0.01172,6.06428,6.05093,0,293.7,-67.5,-9.8,-106.2,1,0,1
37680,2457415.5,79052,7005.44645,-1085.28502,-1112.6517,1.58414,4.57584,5.80621,7390.27246,0.02965,0.89877,6.25468,0.01245,6.08349,6.07128,0,294.1,-66.9,-8.9,-105.5,1,0,1
37700,2457415.5,79072,7035.61376,-993.54041,-996.29487,1.43247,4.59829,5.82905,7390.36619,0.02966,0.89878,6.25468,0.0132,6.10265,6.0916,0,294.6,-66.3,-7.9,-104.8,1,0,1
37720,2457415.5,79092,7062.74064,-901.36644,-879.50642,1.28011,4.61877,5.84937,7390.44985,0.02968,0.89878,6.25468,0.01399,6.12179,6.11189,0,295,-65.7,-7,-104.1,1,0,1
37740,2457415.5,79112,7086.8143,-808.8028,-762.33681,1.12716,4.63726,5.86717,7390.52332,0.02969,0.89879,6.25468,0.0148,6.1409,6.13216,0,295.4,-65.1,-6,-103.5,1,0,1
37760,2457415.5,79132,7107.82334,-715.8894,-644.83672,0.97367,4.65375,5.88242,7390.58646,0.0297,0.89879,6.25468,0.01564,6.15999,6.15241,0,295.8,-64.5,-5.1,-102.8,1,0,1
37780,2457415.5,79152,7125.75784,-622.66634,-527.057,0.81971,4.66822,5.89513,7390.63916,0.02971,0.89879,6.25468,0.0165,6.17906,6.17264,0,296.2,-63.9,-4.1,-102.1,1,0,1
37800,2457415.5,79172,7140.60931,-529.17386,-409.04868,0.66537,4.68069,5.90528,7390.68133,0.02972,0.89879,6.25467,0.01738,6.19811,6.19286,0,296.5,-63.3,-3.2,-101.4,1,0,1
37820,2457415.5,79192,7152.37072,-435.45237,-290.86292,0.51072,4.69112,5.91287,7390.71288,0.02973,0.8988,6.25467,0.01827,6.21714,6.21307,0,296.9,-62.7,-2.2,-100.8,1,0,1
37840,2457415.5,79212,7161.03649,-341.54241,-172.55096,0.35582,4.69953,5.9179,7390.73377,0.02973,0.8988,6.25467,0.01917,6.23617,6.23327,0,297.2,-62.1,-1.3,-100.1,1,0,1
37860,2457415.5,79232,7166.60252,-247.48459,-54.16414,0.20076,4.70591,5.92036,7390.74392,0.02973,0.8988,6.25467,0.02008,6.25519,6.25346,0,297.5,-61.5,-0.3,-99.4,1,0,1
37880,2457415.5,79252,7169.06614,-153.31962,64.24617,0.0456,4.71025,5.92025,7390.74332,0.02973,0.8988,6.25467,0.02099,6.2742,6.27365,0,297.9,-60.9,0.6,-98.8,1,0,1
37900,2457415.5,79272,7168.42619,-59.08827,182.62857,-0.10959,4.71255,5.91757,7390.73193,0.02973,0.8988,6.25467,0.0219,0.01003,0.01065,0,298.2,-60.3,1.6,-98.1,1,0,1
37920,2457415.5,79292,7164.68296,35.16869,300.9317,-0.26472,4.71281,5.91232,7390.70975,0.02973,0.8988,6.25467,0.0228,0.02905,0.03085,0,298.5,-59.7,2.5,-97.4,1,0,1
37940,2457415.5,79312,7157.83821,129.41044,419.10421,-0.41973,4.71103,5.9045,7390.67678,0.02972,0.89879,6.25467,0.0237,0.04808,0.05105,0,298.8,-59.1,3.5,-96.7,1,0,1
37960,2457415.5,79332,7147.89515,223.59619,537.09482,-0.57454,4.70721,5.89413,7390.63306,0.02972,0.89879,6.25467,0.02459,0.06712,0.07126,0,299.1,-58.4,4.4,-96.1,1,0,1
37980,2457415.5,79352,7134.85849,317.68519,654.85237,-0.72908,4.70135,5.8812,7390.57862,0.02971,0.89879,6.25467,0.02546,0.08617,0.09148,0,299.3,-57.8,5.4,-95.4,1,0,1
38000,2457415.5,79372,7118.73438,411.63674,772.3258,-0.88327,4.69346,5.86572,7390.51353,0.0297,0.89878,6.25467,0.02631,0.10525,0.11172,0,299.6,-57.2,6.3,-94.7,1,0,1
38020,2457415.5,79392,7099.53042,505.41023,889.46422,-1.03705,4.68355,5.8477,7390.43788,0.02968,0.89878,6.25467,0.02714,0.12434,0.13198,0,299.9,-56.6,7.3,-94,1,0,1
38040,2457415.5,79412,7077.25569,598.96513,1006.21692,-1.19034,4.67161,5.82715,7390.35177,0.02967,0.89878,6.25467,0.02795,0.14346,0.15227,0,300.1,-56,8.2,-93.4,1,0,1
38060,2457415.5,79432,7051.92068,692.26105,1122.53337,-1.34306,4.65765,5.80408,7390.25532,0.02965,0.89877,6.25467,0.02873,0.16261,0.17257,0,300.4,-55.4,9.1,-92.7,1,0,1
38080,2457415.5,79452,7023.53735,785.25775,1238.36333,-1.49516,4.64169,5.7785,7390.1487,0.02963,0.89877,6.25467,0.02947,0.18179,0.19291,0,300.7,-54.8,10.1,-92,1,0,1
38100,2457415.5,79472,6992.11907,877.91515,1353.65678,-1.64655,4.62372,5.75043,7390.03206,0.02962,0.89876,6.25467,0.03018,0.201,0.21327,0,300.9,-54.1,11,-91.3,1,0,1
38120,2457415.5,79492,6957.68065,970.19336,1468.36401,-1.79716,4.60377,5.71988,7389.90561,0.02959,0.89875,6.25466,0.03085,0.22026,0.23367,0,301.1,-53.5,12,-90.6,1,0,1
38140,2457415.5,79512,6920.23829,1062.05272,1582.43563,-1.94693,4.58184,5.68687,7389.76959,0.02957,0.89875,6.25466,0.03148,0.23955,0.25411,0,301.4,-52.9,12.9,-89.9,1,0,1
38160,2457415.5,79532,6879.8096,1153.45378,1695.82259,-2.09578,4.55794,5.65142,7389.62422,0.02955,0.89874,6.25466,0.03206,0.25889,0.27458,0,301.6,-52.3,13.8,-89.2,1,0,1
38180,2457415.5,79552,6836.41357,1244.35736,1808.47622,-2.24365,4.53209,5.61354,7389.46978,0.02952,0.89873,6.25466,0.0326,0.27828,0.2951,0,301.8,-51.7,14.8,-88.5,1,0,1
38200,2457415.5,79572,6790.07057,1334.72454,1920.34823,-2.39047,4.5043,5.57326,7389.30658,0.0295,0.89872,6.25465,0.03309,0.29772,0.31565,0,302.1,-51,15.7,-87.7,1,0,1
38220,2457415.5,79592,6740.80233,1424.51671,2031.39077,-2.53616,4.47459,5.5306,7389.13497,0.02947,0.89871,6.25465,0.03352,0.31721,0.33625,0,302.3,-50.4,16.6,-87,1,0,1
38240,2457415.5,79612,6688.63192,1513.69558,2141.55644,-2.68067,4.44298,5.48558,7388.95535,0.02944,0.89871,6.25464,0.0339,0.33675,0.3569,0,302.5,-49.8,17.5,-86.3,1,0,1
38260,2457415.5,79632,6633.58374,1602.22319,2250.79831,-2.82393,4.40947,5.43822,7388.76815,0.02941,0.8987,6.25464,0.03422,0.35635,0.37759,0,302.7,-49.2,18.4,-85.5,1,0,1
38280,2457415.5,79652,6575.6835,1690.06193,2359.06994,-2.96587,4.37409,5.38856,7388.57384,0.02938,0.89869,6.25463,0.03449,0.376,0.39834,0,302.9,-48.5,19.4,-84.8,1,0,1
38300,2457415.5,79672,6514.9582,1777.17458,2466.32542,-3.10643,4.33686,5.33661,7388.37287,0.02935,0.89868,6.25463,0.0347,0.39572,0.41913,0,303.1,-47.9,20.3,-84,1,0,1
38320,2457415.5,79692,6451.43612,1863.52431,2572.51939,-3.24554,4.2978,5.28241,7388.16571,0.02932,0.89867,6.25462,0.03484,0.41549,0.43997,0,303.3,-47.3,21.2,-83.3,1,0,1
38340,2457415.5,79712,6385.14679,1949.07471,2677.60706,-3.38314,4.25693,5.22599,7387.9528,0.02928,0.89866,6.25461,0.03493,0.43532,0.46086,0,303.5,-46.6,22.1,-82.5,1,0,1
38360,2457415.5,79732,6316.12097,2033.78978,2781.5442,-3.51918,4.21428,5.16737,7387.7346,0.02925,0.89864,6.25461,0.03496,0.45522,0.48181,0,303.7,-46,22.9,-81.7,1,0,1
38380,2457415.5,79752,6244.39064,2117.63399,2884.28724,-3.65358,4.16985,5.10658,7387.51156,0.02922,0.89863,6.2546,0.03492,0.47517,0.5028,0,303.9,-45.4,23.8,-80.9,1,0,1
38400,2457415.5,79772,6169.98898,2200.57227,2985.7932,-3.7863,4.12369,5.04366,7387.28413,0.02919,0.89862,6.25459,0.03482,0.49518,0.52384,0,304.1,-44.7,24.7,-80.1,1,0,1
38420,2457415.5,79792,6092.95032,2282.57004,3086.01977,-3.91727,4.07581,4.97865,7387.05278,0.02916,0.89861,6.25458,0.03466,0.51526,0.54493,0,304.3,-44.1,25.6,-79.2,1,0,1
38440,2457415.5,79812,6013.31017,2363.59321,3184.92532,-4.04644,4.02623,4.91157,7386.81801,0.02912,0.8986,6.25457,0.03445,0.53539,0.56606,0,304.5,-43.5,26.5,-78.4,1,0,1
38460,2457415.5,79832,5931.10512,2443.60821,3282.4689,-4.17375,3.97499,4.84246,7386.58034,0.02909,0.89859,6.25456,0.03417,0.55559,0.58725,0,304.7,-42.8,27.3,-77.5,1,0,1
38480,2457415.5,79852,5846.37291,2522.58202,3378.61028,-4.29915,3.92212,4.77135,7386.34031,0.02906,0.89858,6.25455,0.03383,0.57584,0.60847,0,304.9,-42.2,28.2,-76.7,1,0,1
38500,2457415.5,79872,5759.15232,2600.48213,3473.30995,-4.42258,3.86763,4.69829,7386.09844,0.02903,0.89856,6.25454,0.03344,0.59614,0.62974,0,305.1,-41.5,29,-75.8,1,0,1
38520,2457415.5,79892,5669.48319,2677.27662,3566.52916,-4.54399,3.81156,4.62331,7385.85526,0.029,0.89855,6.25452,0.03299,0.61651,0.65105,0,305.3,-40.9,29.9,-74.9,1,0,1
38540,2457415.5,79912,5577.40639,2752.93415,3658.2299,-4.66334,3.75394,4.54645,7385.61128,0.02897,0.89854,6.25451,0.03249,0.63692,0.6724,0,305.4,-40.2,30.7,-74,1,0,1
38560,2457415.5,79932,5482.96378,2827.42394,3748.37497,-4.78057,3.69479,4.46775,7385.36699,0.02894,0.89853,6.2545,0.03194,0.65738,0.69379,0,305.6,-39.6,31.5,-73.1,1,0,1
38580,2457415.5,79952,5386.19821,2900.71585,3836.92794,-4.89563,3.63415,4.38725,7385.12287,0.02892,0.89851,6.25448,0.03134,0.67789,0.7152,0,305.8,-38.9,32.3,-72.1,1,0,1
38600,2457415.5,79972,5287.15345,2972.78033,3923.85321,-5.00848,3.57205,4.30499,7384.87937,0.02889,0.8985,6.25447,0.0307,0.69845,0.73665,0,306,-38.3,33.1,-71.2,1,0,1
38620,2457415.5,79992,5185.87422,3043.58846,4009.11598,-5.11907,3.50852,4.22101,7384.63691,0.02886,0.89849,6.25445,0.03001,0.71905,0.75812,0,306.1,-37.6,33.9,-70.2,1,0,1
38640,2457415.5,80012,5082.4061,3113.11196,4092.6823,-5.22736,3.4436,4.13535,7384.39591,0.02884,0.89848,6.25443,0.02928,0.73969,0.77962,0,306.3,-37,34.7,-69.2,1,0,1
38660,2457415.5,80032,4976.79557,3181.32319,4174.51908,-5.3333,3.3773,4.04806,7384.15677,0.02882,0.89846,6.25442,0.02852,0.76036,0.80113,0,306.5,-36.3,35.5,-68.2,1,0,1
38680,2457415.5,80052,4869.08991,3248.1952,4254.59408,-5.43686,3.30968,3.95918,7383.91989,0.0288,0.89845,6.2544,0.02772,0.78107,0.82267,0,306.7,-35.7,36.2,-67.1,1,0,1
38700,2457415.5,80072,4759.33723,3313.70167,4332.87593,-5.538,3.24076,3.86875,7383.68565,0.02878,0.89844,6.25438,0.02689,0.8018,0.84421,0,306.8,-35,37,-66.1,1,0,1
38720,2457415.5,80092,4647.58642,3377.81698,4409.33415,-5.63667,3.17057,3.77682,7383.45445,0.02876,0.89843,6.25436,0.02603,0.82257,0.86577,0,307,-34.3,37.7,-65,1,0,1
38740,2457415.5,80112,4533.88713,3440.51621,4483.93917,-5.73284,3.09915,3.68344,7383.22667,0.02874,0.89841,6.25434,0.02515,0.84336,0.88733,0,307.2,-33.7,38.5,-63.9,1,0,1
38760,2457415.5,80132,4418.2897,3501.7751,4556.66231,-5.82648,3.02654,3.58864,7383.00271,0.02873,0.8984,6.25432,0.02425,0.86416,0.90889,0,307.3,-33,39.2,-62.8,1,0,1
38780,2457415.5,80152,4300.84519,3561.57014,4627.47581,-5.91754,2.95277,3.49248,7382.78293,0.02871,0.89839,6.2543,0.02334,0.88499,0.93045,0,307.5,-32.3,39.9,-61.6,1,0,1
38800,2457415.5,80172,4181.60533,3619.87851,4696.35283,-6.00601,2.87788,3.395,7382.56772,0.0287,0.89838,6.25428,0.02241,0.90582,0.952,0,307.7,-31.6,40.6,-60.4,1,0,1
38820,2457415.5,80192,4060.62246,3676.67809,4763.26746,-6.09184,2.8019,3.29625,7382.35742,0.02869,0.89837,6.25426,0.02147,0.92667,0.97354,0,307.8,-31,41.2,-59.2,1,0,1
38840,2457415.5,80212,3937.94956,3731.94752,4828.19473,-6.17501,2.72487,3.19628,7382.15239,0.02868,0.89836,6.25423,0.02052,0.94752,0.99507,0,308,-30.3,41.9,-58,1,0,1
38860,2457415.5,80232,3813.64015,3785.66616,4891.11061,-6.25548,2.64683,3.09512,7381.95292,0.02867,0.89834,6.25421,0.01958,0.96836,1.01658,0,308.2,-29.6,42.5,-56.8,1,0,1
38880,2457415.5,80252,3687.74833,3837.81409,4951.99203,-6.33324,2.56781,2.99284,7381.75931,0.02867,0.89833,6.25419,0.01863,0.98921,1.03807,0,308.3,-28.9,43.2,-55.5,1,0,1
38900,2457415.5,80272,3560.3287,3888.37215,5010.81687,-6.40826,2.48785,2.88947,7381.57182,0.02867,0.89832,6.25416,0.0177,1.01005,1.05953,0,308.5,-28.2,43.8,-54.2,1,0,1
38920,2457415.5,80292,3431.43636,3937.32193,5067.56395,-6.48051,2.40698,2.78507,7381.39066,0.02866,0.89831,6.25414,0.01677,1.03088,1.08096,0,308.7,-27.5,44.4,-52.9,1,0,1
38940,2457415.5,80312,3301.12686,3984.64575,5122.2131,-6.54997,2.32526,2.67968,7381.21606,0.02866,0.8983,6.25411,0.01586,1.0517,1.10235,0,308.8,-26.8,44.9,-51.5,1,0,1
38960,2457415.5,80332,3169.4562,4030.3267,5174.74506,-6.61662,2.2427,2.57336,7381.04822,0.02866,0.89829,6.25409,0.01496,1.0725,1.12371,0,309,-26.1,45.5,-50.2,1,0,1
38980,2457415.5,80352,3036.48077,4074.34862,5225.14159,-6.68045,2.15936,2.46615,7380.88732,0.02867,0.89829,6.25406,0.01408,1.09328,1.14503,0,309.2,-25.4,46,-48.8,1,0,1
39000,2457415.5,80372,2902.25734,4116.69612,5273.38539,-6.74142,2.07527,2.3581,7380.73355,0.02867,0.89828,6.25404,0.01322,1.11404,1.16631,0,309.3,-24.7,46.5,-47.3,1,0,1
39020,2457415.5,80392,2766.84303,4157.35456,5319.46014,-6.79953,1.99046,2.24925,7380.58708,0.02868,0.89827,6.25401,0.01239,1.13477,1.18753,0,309.5,-24,47,-45.9,1,0,1
39040,2457415.5,80412,2630.29526,4196.31007,5363.35051,-6.85476,1.90498,2.13967,7380.44809,0.02868,0.89826,6.25398,0.01159,1.15548,1.20871,0,309.7,-23.2,47.5,-44.4,1,0,1
39060,2457415.5,80432,2492.67176,4233.54954,5405.04214,-6.9071,1.81886,2.02939,7380.31673,0.02869,0.89825,6.25395,0.01082,1.17615,1.22984,0,309.8,-22.5,47.9,-42.9,1,0,1
39080,2457415.5,80452,2354.03052,4269.06063,5444.52162,-6.95654,1.73215,1.91846,7380.19315,0.0287,0.89824,6.25393,0.01008,1.19679,1.2509,0,310,-21.8,48.4,-41.3,1,0,1
39100,2457415.5,80472,2214.42974,4302.83177,5481.77656,-7.00305,1.64487,1.80694,7380.07747,0.02871,0.89824,6.2539,0.00938,1.21739,1.27191,0,310.2,-21,48.8,-39.8,1,0,1
39120,2457415.5,80492,2073.92787,4334.85215,5516.79552,-7.04665,1.55708,1.69487,7379.96979,0.02872,0.89823,6.25387,0.00871,1.23795,1.29286,0,310.3,-20.3,49.1,-38.2,1,0,1
39140,2457415.5,80512,1932.58348,4365.11173,5549.56802,-7.0873,1.4688,1.5823,7379.87021,0.02874,0.89823,6.25384,0.00809,1.25848,1.31375,0,310.5,-19.5,49.5,-36.6,1,0,1
39160,2457415.5,80532,1790.45535,4393.60123,5580.08458,-7.12502,1.38008,1.46928,7379.77881,0.02875,0.89822,6.25381,0.00751,1.27896,1.33457,0,310.7,-18.8,49.8,-35,1,0,1
39180,2457415.5,80552,1647.60235,4420.31215,5608.33667,-7.15979,1.29095,1.35586,7379.69566,0.02876,0.89821,6.25378,0.00697,1.29939,1.35533,0,310.8,-18,50.1,-33.3,1,0,1
39200,2457415.5,80572,1504.08345,4445.23673,5634.31674,-7.19161,1.20145,1.24209,7379.62081,0.02878,0.89821,6.25375,0.00648,1.31978,1.37601,0,311,-17.2,50.4,-31.6,1,0,1
